order_id,order_date,region,sales_channel,product_name,qty_sold,unit_price,discount_percent,cogs_per_unit,sales_rep,year,month,quarter,gross_revenue,discount_amount,net_revenue,total_cogs,gross_profit,gross_margin_percent
BT-02047,2023-11-30,East,Salon Wholesale,SPF 50 Sunscreen 100g,59,320.0,10.8,139.07,Meena G,2023,November,4,18880.0,2039.0400000000002,16840.96,8205.13,8635.83,51.27872757847533
BT-02743,2023-11-30,North,Pharmacy,Nail Polish Set (12pc),59,480.0,12.0,186.24,Rohit K,2023,November,4,28320.0,3398.4,24921.6,10988.16,13933.439999999999,55.90909090909091
BT-02961,2023-11-30,South,Salon Wholesale,Night Repair Cream 50ml,35,1170.0,22.4,464.72,Anand V,2023,November,4,40950.0,9172.8,31777.2,16265.2,15512.0,48.814873557141595
BT-03378,2023-11-30,West,Modern Trade,Mascara,5,340.0,33.0,145.25,Rahul D,2023,November,4,1700.0,561.0,1139.0,726.25,412.75,36.237928007023704
BT-03762,2023-11-30,North,Online,Under Eye Cream 15ml,22,830.0,5.4,300.79,Deepa S,2023,November,4,18260.0,986.0400000000001,17273.96,6617.38,10656.579999999998,61.69158664255329
BT-03793,2023-11-30,Central,Salon Wholesale,Hair Oil 200ml,34,270.0,9.1,95.5,Suresh K,2023,November,4,9180.0,835.38,8344.62,3247.0,5097.620000000001,61.08870146273887
BT-03883,2023-11-30,East,Salon Wholesale,Face Wash 100ml,47,230.0,13.9,58.42,Sneha B,2023,November,4,10810.0,1502.5900000000001,9307.41,2745.7400000000002,6561.67,70.49941927990709
BT-04397,2023-11-30,West,Modern Trade,Blush Palette,17,760.0,36.1,326.95,Nidhi C,2023,November,4,12920.0,4664.12,8255.880000000001,5558.15,2697.7300000000014,32.67646816571948
BT-00246,2023-12-01,East,Salon Wholesale,Micellar Cleansing Water,8,370.0,7.7,115.14,Pooja N,2023,December,4,2960.0,227.92,2732.08,921.12,1810.96,66.28502825685925
BT-00340,2023-12-01,North,Pharmacy,Hair Serum 100ml,46,460.0,6.0,158.19,Deepa S,2023,December,4,21160.0,1269.6,19890.4,7276.74,12613.660000000002,63.41581868640148
BT-00623,2023-12-01,South,Pharmacy,Under Eye Cream 15ml,60,560.0,30.2,187.49,Priya R,2023,December,4,33600.0,10147.199999999999,23452.800000000003,11249.400000000001,12203.400000000001,52.03387228817028
BT-01156,2023-12-01,South,Modern Trade,Mascara,44,430.0,18.2,180.0,Kiran T,2023,December,4,18920.0,3443.44,15476.56,7920.0,7556.5599999999995,48.8258372661625
BT-02209,2023-12-01,East,Pharmacy,Micellar Cleansing Water,35,410.0,15.3,120.01,Meena G,2023,December,4,14350.0,2195.55,12154.45,4200.35,7954.1,65.44187519797275
BT-02257,2023-12-01,East,General Trade,Perfume 100ml EDP,21,2620.0,15.0,1114.29,Meena G,2023,December,4,55020.0,8253.0,46767.0,23400.09,23366.91,49.964526268522675
BT-02261,2023-12-01,East,Modern Trade,SPF 50 Sunscreen 100g,58,550.0,13.6,223.08,Meena G,2023,December,4,31900.0,4338.400000000001,27561.6,12938.640000000001,14622.959999999997,53.05555555555554
BT-02286,2023-12-01,East,Salon Wholesale,Under Eye Cream 15ml,52,660.0,6.8,231.99,Pooja N,2023,December,4,34320.0,2333.76,31986.239999999998,12063.48,19922.76,62.28540772532188
BT-02741,2023-12-01,Central,Salon Wholesale,Under Eye Cream 15ml,52,630.0,7.8,217.48,Sunita P,2023,December,4,32760.0,2555.28,30204.72,11308.96,18895.760000000002,62.558964294322216
BT-03275,2023-12-01,South,Salon Wholesale,Perfume 100ml EDP,39,2050.0,25.6,822.87,Priya R,2023,December,4,79950.0,20467.2,59482.8,32091.93,27390.870000000003,46.0483870967742
BT-04365,2023-12-01,West,Online,SPF 50 Sunscreen 100g,34,550.0,34.8,226.49,Rahul D,2023,December,4,18700.0,6507.599999999999,12192.400000000001,7700.66,4491.740000000002,36.840490797546025
BT-04963,2023-12-01,Central,Salon Wholesale,Perfume 100ml EDP,30,1220.0,8.3,518.38,Sunita P,2023,December,4,36600.0,3037.8,33562.2,15551.4,18010.799999999996,53.663943364856884
BT-00326,2023-12-02,Central,Online,Compact Powder,20,460.0,12.0,164.91,Vikram N,2023,December,4,9200.0,1104.0,8096.0,3298.2,4797.8,59.26136363636364
BT-00451,2023-12-02,East,Modern Trade,Kajal Eye Pencil,35,180.0,6.9,51.26,Pooja N,2023,December,4,6300.0,434.70000000000005,5865.3,1794.1,4071.2000000000003,69.41162429884234
BT-00486,2023-12-02,West,Online,Blush Palette,33,650.0,36.4,248.17,Nidhi C,2023,December,4,21450.0,7807.8,13642.2,8189.61,5452.590000000001,39.968553459119505
BT-00629,2023-12-02,East,Online,Hair Oil 200ml,60,330.0,11.1,117.78,Meena G,2023,December,4,19800.0,2197.8,17602.2,7066.8,10535.400000000001,59.85274567951734
BT-01707,2023-12-02,East,General Trade,Mascara,27,320.0,10.1,122.53,Pooja N,2023,December,4,8640.0,872.64,7767.36,3308.31,4459.049999999999,57.407536151279196
BT-02738,2023-12-02,South,Online,Kajal Eye Pencil,25,240.0,21.4,60.43,Anand V,2023,December,4,6000.0,1284.0,4716.0,1510.75,3205.25,67.96543681085666
BT-02800,2023-12-02,East,Online,Hair Serum 100ml,54,670.0,11.6,228.34,Sneha B,2023,December,4,36180.0,4196.88,31983.12,12330.36,19652.76,61.44728844465456
BT-03002,2023-12-02,West,Online,Kajal Eye Pencil,44,160.0,32.5,52.22,Nidhi C,2023,December,4,7040.0,2288.0,4752.0,2297.68,2454.32,51.64814814814815
BT-03109,2023-12-02,East,Pharmacy,Under Eye Cream 15ml,8,590.0,13.4,197.41,Sneha B,2023,December,4,4720.0,632.48,4087.52,1579.28,2508.24,61.363369475868
BT-03199,2023-12-02,North,Pharmacy,Vitamin C Face Serum 30ml,55,590.0,8.0,175.41,Deepa S,2023,December,4,32450.0,2596.0,29854.0,9647.55,20206.45,67.68422991893884
BT-03279,2023-12-02,South,Online,Matte Lipstick,40,380.0,28.4,139.57,Priya R,2023,December,4,15200.0,4316.799999999999,10883.2,5582.799999999999,5300.4000000000015,48.702587474272285
BT-04237,2023-12-02,South,Salon Wholesale,Night Repair Cream 50ml,36,1110.0,15.4,396.49,Anand V,2023,December,4,39960.0,6153.84,33806.16,14273.64,19532.520000000004,57.77799075671417
BT-04362,2023-12-02,Central,Online,Hydrating Moisturiser 50ml,22,430.0,11.1,134.98,Vikram N,2023,December,4,9460.0,1050.06,8409.94,2969.56,5440.380000000001,64.6898788814189
BT-04836,2023-12-02,South,Modern Trade,Micellar Cleansing Water,9,360.0,13.1,128.45,Anand V,2023,December,4,3240.0,424.44,2815.56,1156.05,1659.51,58.94067254826748
BT-04931,2023-12-02,West,General Trade,Lip Gloss,53,200.0,40.8,63.86,Nidhi C,2023,December,4,10600.0,4324.799999999999,6275.200000000001,3384.58,2890.620000000001,46.0641891891892
BT-00155,2023-12-03,North,Pharmacy,Vitamin C Face Serum 30ml,14,520.0,5.6,170.87,Deepa S,2023,December,4,7280.0,407.67999999999995,6872.32,2392.1800000000003,4480.139999999999,65.1910853976532
BT-00214,2023-12-03,North,Pharmacy,Nail Polish Set (12pc),5,620.0,14.2,273.54,Rohit K,2023,December,4,3100.0,440.2,2659.8,1367.7,1292.1000000000001,48.57884051432439
BT-00454,2023-12-03,North,Modern Trade,Compact Powder,21,270.0,8.0,93.15,Anjali M,2023,December,4,5670.0,453.6,5216.4,1956.15,3260.2499999999995,62.5
BT-00514,2023-12-03,North,General Trade,Compact Powder,18,280.0,7.8,87.75,Deepa S,2023,December,4,5040.0,393.12,4646.88,1579.5,3067.38,66.00945150294392
BT-01212,2023-12-03,South,Salon Wholesale,Face Wash 100ml,35,200.0,21.8,51.62,Kiran T,2023,December,4,7000.0,1526.0,5474.0,1806.6999999999998,3667.3,66.99488491048594
BT-01276,2023-12-03,South,General Trade,Hair Serum 100ml,16,590.0,24.1,200.9,Priya R,2023,December,4,9440.0,2275.04,7164.96,3214.4,3950.56,55.13722337598534
BT-01290,2023-12-03,South,Modern Trade,Compact Powder,31,470.0,25.7,166.57,Priya R,2023,December,4,14570.0,3744.4900000000002,10825.51,5163.67,5661.84,52.30090776323703
BT-02177,2023-12-03,West,Online,Matte Lipstick,16,310.0,39.6,108.31,Nidhi C,2023,December,4,4960.0,1964.16,2995.84,1732.96,1262.88,42.154454176458025
BT-02590,2023-12-03,West,Online,BB Cream 30ml,56,670.0,36.1,274.7,Rahul D,2023,December,4,37520.0,13544.72,23975.28,15383.199999999999,8592.08,35.83724569640063
BT-02759,2023-12-03,South,Online,Night Repair Cream 50ml,7,800.0,24.9,263.92,Priya R,2023,December,4,5600.0,1394.4,4205.6,1847.44,2358.1600000000003,56.07190412782956
BT-02933,2023-12-03,Central,Online,Hydrating Moisturiser 50ml,57,500.0,11.2,183.0,Sunita P,2023,December,4,28500.0,3191.9999999999995,25308.0,10431.0,14877.0,58.78378378378378
BT-02999,2023-12-03,Central,Salon Wholesale,Under Eye Cream 15ml,24,750.0,7.2,282.75,Suresh K,2023,December,4,18000.0,1296.0000000000002,16704.0,6786.0,9918.0,59.375
BT-03634,2023-12-03,Central,Online,Hair Oil 200ml,47,400.0,10.9,127.76,Sunita P,2023,December,4,18800.0,2049.2,16750.8,6004.72,10746.079999999998,64.15263748597081
BT-04795,2023-12-03,West,Online,SPF 50 Sunscreen 100g,43,530.0,39.7,229.07,Priya S,2023,December,4,22790.0,9047.630000000001,13742.369999999999,9850.01,3892.3599999999988,28.323789855752672
BT-04921,2023-12-03,West,Modern Trade,Under Eye Cream 15ml,3,790.0,34.1,268.05,Nidhi C,2023,December,4,2370.0,808.1700000000001,1561.83,804.1500000000001,757.6799999999998,48.512322083709485
BT-00067,2023-12-04,North,Online,Blush Palette,35,500.0,9.9,202.6,Deepa S,2023,December,4,17500.0,1732.5,15767.5,7091.0,8676.5,55.027746947835745
BT-01985,2023-12-04,South,Online,Blush Palette,10,630.0,27.9,253.7,Kiran T,2023,December,4,6300.0,1757.6999999999998,4542.3,2537.0,2005.3000000000002,44.147238183299216
BT-02672,2023-12-04,East,General Trade,Night Repair Cream 50ml,48,900.0,16.6,368.73,Meena G,2023,December,4,43200.0,7171.200000000001,36028.8,17699.04,18329.760000000002,50.87529976019185
BT-03063,2023-12-04,East,Pharmacy,Compact Powder,50,290.0,10.1,111.74,Meena G,2023,December,4,14500.0,1464.5,13035.5,5587.0,7448.5,57.14011737179241
BT-03182,2023-12-04,South,Modern Trade,Blush Palette,38,640.0,14.4,246.34,Anand V,2023,December,4,24320.0,3502.0800000000004,20817.92,9360.92,11456.999999999998,55.03431658878504
BT-03477,2023-12-04,West,Online,Eyeshadow Palette 9-shade,10,920.0,31.1,379.04,Nidhi C,2023,December,4,9200.0,2861.2,6338.8,3790.4,2548.4,40.20319303338171
BT-04222,2023-12-04,East,Modern Trade,Hydrating Moisturiser 50ml,43,600.0,16.6,191.28,Meena G,2023,December,4,25800.0,4282.8,21517.2,8225.04,13292.16,61.77458033573141
BT-00535,2023-12-05,Central,Online,Hair Oil 200ml,36,340.0,8.7,124.81,Vikram N,2023,December,4,12240.0,1064.8799999999999,11175.12,4493.16,6681.960000000001,59.793183428902786
BT-00663,2023-12-05,North,General Trade,Eyeshadow Palette 9-shade,27,780.0,5.2,315.74,Deepa S,2023,December,4,21060.0,1095.1200000000001,19964.88,8524.98,11439.900000000001,57.30011900897978
BT-00705,2023-12-05,West,Modern Trade,Vitamin C Face Serum 30ml,27,510.0,31.3,164.68,Nidhi C,2023,December,4,13770.0,4310.01,9459.99,4446.360000000001,5013.629999999999,52.99825898336044
BT-00855,2023-12-05,West,Modern Trade,Micellar Cleansing Water,5,440.0,25.0,133.67,Nidhi C,2023,December,4,2200.0,550.0,1650.0,668.3499999999999,981.6500000000001,59.4939393939394
BT-01435,2023-12-05,Central,Pharmacy,Hair Oil 200ml,34,400.0,7.4,156.76,Sunita P,2023,December,4,13600.0,1006.4000000000001,12593.6,5329.84,7263.76,57.67818574514039
BT-01664,2023-12-05,Central,Online,Lip Gloss,25,280.0,6.9,82.88,Suresh K,2023,December,4,7000.0,483.00000000000006,6517.0,2072.0,4445.0,68.2062298603652
BT-01727,2023-12-05,Central,Modern Trade,Perfume 100ml EDP,3,2800.0,8.4,1159.2,Sunita P,2023,December,4,8400.0,705.6,7694.4,3477.6000000000004,4216.799999999999,54.80349344978165
BT-02018,2023-12-05,Central,General Trade,Blush Palette,43,670.0,8.3,261.7,Sunita P,2023,December,4,28810.0,2391.23,26418.77,11253.1,15165.67,57.40490567880337
BT-02085,2023-12-05,South,Modern Trade,Under Eye Cream 15ml,50,720.0,27.1,264.6,Kiran T,2023,December,4,36000.0,9756.0,26244.0,13230.000000000002,13013.999999999998,49.588477366255134
BT-02452,2023-12-05,North,Pharmacy,BB Cream 30ml,27,480.0,7.3,161.52,Deepa S,2023,December,4,12960.0,946.0799999999999,12013.92,4361.04,7652.88,63.700107874865154
BT-02697,2023-12-05,Central,Pharmacy,Lip Gloss,27,230.0,5.7,65.41,Vikram N,2023,December,4,6210.0,353.97,5856.03,1766.07,4089.96,69.84185531836415
BT-02862,2023-12-05,East,Pharmacy,Eyeshadow Palette 9-shade,15,670.0,4.7,307.06,Pooja N,2023,December,4,10050.0,472.35,9577.65,4605.9,4971.75,51.90991527149145
BT-03657,2023-12-05,East,Salon Wholesale,Hair Serum 100ml,24,640.0,6.7,222.72,Meena G,2023,December,4,15360.0,1029.1200000000001,14330.88,5345.28,8985.599999999999,62.70096463022507
BT-03827,2023-12-05,South,Salon Wholesale,Mascara,27,500.0,22.8,176.9,Anand V,2023,December,4,13500.0,3078.0,10422.0,4776.3,5645.7,54.170984455958546
BT-03835,2023-12-05,West,Salon Wholesale,Hydrating Moisturiser 50ml,20,610.0,41.1,225.15,Priya S,2023,December,4,12200.0,5014.200000000001,7185.799999999999,4503.0,2682.7999999999993,37.33474352194606
BT-03855,2023-12-05,North,General Trade,Face Wash 100ml,52,200.0,5.7,50.48,Anjali M,2023,December,4,10400.0,592.8000000000001,9807.2,2624.96,7182.240000000001,73.23435843054082
BT-04302,2023-12-05,East,Online,Hair Oil 200ml,9,320.0,8.6,116.67,Sneha B,2023,December,4,2880.0,247.67999999999998,2632.32,1050.03,1582.2900000000002,60.11009299781181
BT-04308,2023-12-05,Central,General Trade,Matte Lipstick,32,450.0,10.1,172.58,Vikram N,2023,December,4,14400.0,1454.3999999999999,12945.6,5522.56,7423.04,57.34025460388086
BT-04486,2023-12-05,East,Pharmacy,Matte Lipstick,38,420.0,8.9,159.22,Pooja N,2023,December,4,15960.0,1420.44,14539.56,6050.36,8489.2,58.38691129580263
BT-04853,2023-12-05,South,Modern Trade,Matte Lipstick,19,330.0,30.7,125.83,Priya R,2023,December,4,6270.0,1924.8899999999999,4345.110000000001,2390.77,1954.3400000000006,44.97791770519044
BT-00437,2023-12-06,North,General Trade,Under Eye Cream 15ml,56,650.0,9.6,239.59,Rohit K,2023,December,4,36400.0,3494.4,32905.6,13417.04,19488.559999999998,59.22566371681416
BT-00476,2023-12-06,North,General Trade,BB Cream 30ml,40,690.0,7.4,241.84,Deepa S,2023,December,4,27600.0,2042.4000000000003,25557.6,9673.6,15883.999999999998,62.14981062384574
BT-00734,2023-12-06,West,Online,Night Repair Cream 50ml,26,920.0,37.6,310.5,Priya S,2023,December,4,23920.0,8993.92,14926.08,8073.0,6853.08,45.91346153846153
BT-02086,2023-12-06,South,Pharmacy,Kajal Eye Pencil,50,220.0,25.8,57.64,Kiran T,2023,December,4,11000.0,2838.0,8162.0,2882.0,5280.0,64.6900269541779
BT-02215,2023-12-06,South,Modern Trade,Hydrating Moisturiser 50ml,60,440.0,24.6,161.22,Priya R,2023,December,4,26400.0,6494.400000000001,19905.6,9673.2,10232.399999999998,51.4046298529057
BT-02451,2023-12-06,East,Pharmacy,Vitamin C Face Serum 30ml,10,580.0,10.4,207.47,Pooja N,2023,December,4,5800.0,603.2,5196.8,2074.7,3122.1000000000004,60.077355295566505
BT-02832,2023-12-06,Central,Pharmacy,Matte Lipstick,15,440.0,4.1,166.01,Sunita P,2023,December,4,6600.0,270.59999999999997,6329.4,2490.1499999999996,3839.25,60.65740828514552
BT-03354,2023-12-06,South,Online,Face Wash 100ml,42,250.0,21.1,68.28,Kiran T,2023,December,4,10500.0,2215.5,8284.5,2867.76,5416.74,65.38403041825094
BT-04217,2023-12-06,North,Pharmacy,Hydrating Moisturiser 50ml,47,540.0,7.0,202.61,Deepa S,2023,December,4,25380.0,1776.6000000000001,23603.4,9522.67,14080.730000000001,59.65551573078455
BT-04315,2023-12-06,North,Pharmacy,Compact Powder,31,260.0,8.8,102.83,Rohit K,2023,December,4,8060.0,709.2800000000001,7350.72,3187.73,4162.99,56.63377192982456
BT-00103,2023-12-07,Central,General Trade,Night Repair Cream 50ml,48,880.0,8.0,310.82,Vikram N,2023,December,4,42240.0,3379.2000000000003,38860.8,14919.36,23941.440000000002,61.608201581027664
BT-00121,2023-12-07,South,General Trade,Night Repair Cream 50ml,2,740.0,19.7,282.68,Anand V,2023,December,4,1480.0,291.55999999999995,1188.44,565.36,623.08,52.42839352428393
BT-00152,2023-12-07,West,Modern Trade,Kajal Eye Pencil,52,150.0,41.0,52.01,Priya S,2023,December,4,7800.0,3198.0,4602.0,2704.52,1897.48,41.2316384180791
BT-00823,2023-12-07,East,Salon Wholesale,Rose Water Toner 200ml,40,260.0,13.2,74.39,Pooja N,2023,December,4,10400.0,1372.8,9027.2,2975.6,6051.6,67.03739808578518
BT-00878,2023-12-07,West,General Trade,Compact Powder,5,300.0,33.3,102.75,Rahul D,2023,December,4,1500.0,499.49999999999994,1000.5,513.75,486.75,48.65067466266866
BT-01132,2023-12-07,West,Salon Wholesale,Compact Powder,36,340.0,24.2,104.96,Nidhi C,2023,December,4,12240.0,2962.08,9277.92,3778.56,5499.360000000001,59.27363029644576
BT-01416,2023-12-07,East,Online,BB Cream 30ml,30,460.0,8.8,190.03,Meena G,2023,December,4,13800.0,1214.4,12585.6,5700.9,6884.700000000001,54.702993897787955
BT-01786,2023-12-07,East,General Trade,Lip Gloss,15,280.0,12.6,84.59,Meena G,2023,December,4,4200.0,529.2,3670.8,1268.8500000000001,2401.95,65.43396534815298
BT-02190,2023-12-07,West,Modern Trade,Perfume 100ml EDP,41,2270.0,41.1,915.26,Priya S,2023,December,4,93070.0,38251.770000000004,54818.229999999996,37525.659999999996,17292.57,31.545290681585307
BT-02498,2023-12-07,South,Pharmacy,Nail Polish Set (12pc),18,640.0,20.2,274.24,Anand V,2023,December,4,11520.0,2327.04,9192.96,4936.32,4256.639999999999,46.30325814536341
BT-02534,2023-12-07,Central,Pharmacy,Blush Palette,44,720.0,12.5,323.5,Vikram N,2023,December,4,31680.0,3960.0,27720.0,14234.0,13486.0,48.65079365079365
BT-02547,2023-12-07,West,Online,Night Repair Cream 50ml,31,700.0,23.4,263.62,Rahul D,2023,December,4,21700.0,5077.799999999999,16622.2,8172.22,8449.98,50.8355091383812
BT-02753,2023-12-07,Central,Modern Trade,Micellar Cleansing Water,28,340.0,11.6,97.41,Vikram N,2023,December,4,9520.0,1104.32,8415.68,2727.48,5688.200000000001,67.59049773755656
BT-03339,2023-12-07,Central,Modern Trade,Kajal Eye Pencil,45,170.0,11.2,43.61,Suresh K,2023,December,4,7650.0,856.8,6793.2,1962.45,4830.75,71.11155272919979
BT-03872,2023-12-07,West,Pharmacy,Hair Serum 100ml,36,520.0,40.8,189.12,Nidhi C,2023,December,4,18720.0,7637.759999999999,11082.240000000002,6808.32,4273.920000000002,38.56548856548858
BT-04157,2023-12-07,Central,Modern Trade,Mascara,6,410.0,5.3,177.65,Vikram N,2023,December,4,2460.0,130.38,2329.62,1065.9,1263.7199999999998,54.24575681870862
BT-04288,2023-12-07,North,General Trade,Face Wash 100ml,25,230.0,7.8,74.15,Anjali M,2023,December,4,5750.0,448.5,5301.5,1853.7500000000002,3447.75,65.03348109025747
BT-04646,2023-12-07,Central,Online,Hydrating Moisturiser 50ml,20,440.0,10.8,142.16,Vikram N,2023,December,4,8800.0,950.4000000000001,7849.6,2843.2,5006.400000000001,63.77904606604159
BT-04773,2023-12-07,Central,Online,BB Cream 30ml,38,470.0,11.5,152.19,Sunita P,2023,December,4,17860.0,2053.9,15806.1,5783.22,10022.880000000001,63.41146772448612
BT-00134,2023-12-08,South,Online,Rose Water Toner 200ml,55,270.0,17.1,69.25,Anand V,2023,December,4,14850.0,2539.3500000000004,12310.65,3808.75,8501.9,69.06134119644372
BT-00484,2023-12-08,North,Pharmacy,Hair Oil 200ml,26,250.0,10.0,81.32,Deepa S,2023,December,4,6500.0,650.0,5850.0,2114.3199999999997,3735.6800000000003,63.85777777777778
BT-00799,2023-12-08,West,General Trade,Face Wash 100ml,46,260.0,43.6,70.95,Priya S,2023,December,4,11960.0,5214.56,6745.44,3263.7000000000003,3481.7399999999993,51.616202945990175
BT-00827,2023-12-08,East,General Trade,Hair Oil 200ml,2,250.0,12.8,92.52,Sneha B,2023,December,4,500.0,64.0,436.0,185.04,250.96,57.559633027522935
BT-01354,2023-12-08,East,Online,Hydrating Moisturiser 50ml,30,490.0,16.4,186.69,Meena G,2023,December,4,14700.0,2410.7999999999997,12289.2,5600.7,6688.500000000001,54.42583732057417
BT-02779,2023-12-08,Central,Pharmacy,Mascara,37,540.0,9.2,191.97,Sunita P,2023,December,4,19980.0,1838.16,18141.84,7102.89,11038.95,60.84801762114538
BT-03076,2023-12-08,East,Pharmacy,Matte Lipstick,60,340.0,6.3,120.36,Meena G,2023,December,4,20400.0,1285.2,19114.8,7221.6,11893.199999999999,62.21985058697972
BT-03338,2023-12-08,South,Online,Lip Gloss,17,270.0,31.4,95.98,Priya R,2023,December,4,4590.0,1441.26,3148.74,1631.66,1517.0799999999997,48.180542058093074
BT-04132,2023-12-08,North,Online,Compact Powder,12,400.0,11.9,132.72,Deepa S,2023,December,4,4800.0,571.2,4228.8,1592.6399999999999,2636.1600000000003,62.33825198637912
BT-04141,2023-12-08,South,General Trade,BB Cream 30ml,26,700.0,22.2,258.09,Anand V,2023,December,4,18200.0,4040.4,14159.6,6710.339999999999,7449.260000000001,52.60925449871466
BT-04728,2023-12-08,West,General Trade,Kajal Eye Pencil,24,130.0,29.2,44.82,Nidhi C,2023,December,4,3120.0,911.04,2208.96,1075.68,1133.28,51.30378096479791
BT-04906,2023-12-08,East,Modern Trade,BB Cream 30ml,46,470.0,12.5,151.25,Sneha B,2023,December,4,21620.0,2702.5,18917.5,6957.5,11960.0,63.22188449848024
BT-00012,2023-12-09,West,Salon Wholesale,Hair Serum 100ml,24,390.0,32.3,135.25,Nidhi C,2023,December,4,9360.0,3023.2799999999997,6336.72,3246.0,3090.7200000000003,48.77476044388895
BT-00704,2023-12-09,Central,Modern Trade,Lip Gloss,15,250.0,10.3,71.83,Vikram N,2023,December,4,3750.0,386.25000000000006,3363.75,1077.45,2286.3,67.96878483835006
BT-01837,2023-12-09,North,Salon Wholesale,Mascara,18,400.0,7.2,163.24,Rohit K,2023,December,4,7200.0,518.4000000000001,6681.6,2938.32,3743.28,56.02370689655173
BT-01917,2023-12-09,East,Pharmacy,Rose Water Toner 200ml,40,310.0,9.7,75.42,Sneha B,2023,December,4,12400.0,1202.8,11197.2,3016.8,8180.400000000001,73.05755010181116
BT-01939,2023-12-09,West,Salon Wholesale,BB Cream 30ml,37,570.0,40.9,182.91,Priya S,2023,December,4,21090.0,8625.81,12464.19,6767.67,5696.52,45.70309021284175
BT-02690,2023-12-09,North,Online,Compact Powder,5,320.0,12.6,125.44,Anjali M,2023,December,4,1600.0,201.6,1398.4,627.2,771.2,55.1487414187643
BT-03364,2023-12-09,South,Salon Wholesale,Hydrating Moisturiser 50ml,27,500.0,21.4,163.3,Anand V,2023,December,4,13500.0,2889.0,10611.0,4409.1,6201.9,58.44783715012723
BT-03428,2023-12-09,North,General Trade,Rose Water Toner 200ml,54,320.0,13.4,75.3,Anjali M,2023,December,4,17280.0,2315.52,14964.48,4066.2,10898.279999999999,72.82765588914549
BT-03440,2023-12-09,North,Modern Trade,Face Wash 100ml,30,180.0,9.1,50.27,Anjali M,2023,December,4,5400.0,491.4,4908.6,1508.1000000000001,3400.5,69.27637208165261
BT-03564,2023-12-09,East,Salon Wholesale,Vitamin C Face Serum 30ml,43,710.0,13.1,219.18,Meena G,2023,December,4,30530.0,3999.4300000000003,26530.57,9424.74,17105.83,64.47592343473964
BT-03630,2023-12-09,West,General Trade,Compact Powder,13,270.0,30.9,99.93,Nidhi C,2023,December,4,3510.0,1084.59,2425.41,1299.0900000000001,1126.3199999999997,46.4383341373211
BT-04603,2023-12-09,West,Modern Trade,Blush Palette,7,650.0,36.0,274.3,Rahul D,2023,December,4,4550.0,1638.0,2912.0,1920.1000000000001,991.8999999999999,34.06249999999999
BT-00371,2023-12-10,West,Modern Trade,Eyeshadow Palette 9-shade,11,690.0,32.4,310.5,Priya S,2023,December,4,7590.0,2459.16,5130.84,3415.5,1715.3400000000001,33.4319526627219
BT-00497,2023-12-10,Central,Pharmacy,Mascara,28,520.0,8.2,200.88,Suresh K,2023,December,4,14560.0,1193.9199999999998,13366.08,5624.639999999999,7741.4400000000005,57.9185520361991
BT-00541,2023-12-10,North,Online,Vitamin C Face Serum 30ml,45,520.0,13.2,178.93,Anjali M,2023,December,4,23400.0,3088.8,20311.2,8051.85,12259.35,60.35758596242468
BT-00722,2023-12-10,North,Pharmacy,Face Wash 100ml,57,320.0,10.4,85.86,Deepa S,2023,December,4,18240.0,1896.9600000000003,16343.039999999999,4894.0199999999995,11449.02,70.05440848214286
BT-00752,2023-12-10,North,General Trade,Rose Water Toner 200ml,19,270.0,11.6,61.29,Anjali M,2023,December,4,5130.0,595.0799999999999,4534.92,1164.51,3370.41,74.32126696832579
BT-00779,2023-12-10,East,Online,Matte Lipstick,7,350.0,13.7,115.71,Sneha B,2023,December,4,2450.0,335.65,2114.35,809.9699999999999,1304.38,61.6917728852839
BT-01062,2023-12-10,South,Salon Wholesale,Hair Oil 200ml,18,390.0,29.2,119.38,Priya R,2023,December,4,7020.0,2049.8399999999997,4970.16,2148.84,2821.3199999999997,56.765174561784725
BT-01125,2023-12-10,North,Salon Wholesale,Blush Palette,50,580.0,14.2,256.53,Rohit K,2023,December,4,29000.0,4118.0,24882.0,12826.499999999998,12055.500000000002,48.4506872437907
BT-01128,2023-12-10,East,Pharmacy,Micellar Cleansing Water,27,400.0,10.7,129.24,Sneha B,2023,December,4,10800.0,1155.6,9644.4,3489.4800000000005,6154.919999999999,63.81858902575587
BT-01814,2023-12-10,East,Modern Trade,Blush Palette,21,720.0,6.5,284.11,Meena G,2023,December,4,15120.0,982.8000000000001,14137.2,5966.31,8170.89,57.797088532382645
BT-02282,2023-12-10,South,Pharmacy,Kajal Eye Pencil,25,120.0,16.8,35.88,Anand V,2023,December,4,3000.0,504.00000000000006,2496.0,897.0000000000001,1599.0,64.0625
BT-04485,2023-12-10,East,Online,Lip Gloss,22,320.0,8.2,101.31,Pooja N,2023,December,4,7040.0,577.28,6462.72,2228.82,4233.9,65.51266339869281
BT-04791,2023-12-10,West,Modern Trade,Kajal Eye Pencil,30,210.0,39.6,65.86,Nidhi C,2023,December,4,6300.0,2494.8,3805.2,1975.8,1829.3999999999999,48.07631661936298
BT-00573,2023-12-11,West,Salon Wholesale,Compact Powder,15,400.0,27.9,153.36,Nidhi C,2023,December,4,6000.0,1673.9999999999998,4326.0,2300.4,2025.6,46.82385575589459
BT-00763,2023-12-11,North,Salon Wholesale,Face Wash 100ml,47,310.0,7.7,80.01,Rohit K,2023,December,4,14570.0,1121.8899999999999,13448.11,3760.4700000000003,9687.64,72.03718589452346
